Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Sh,SoT,Dist,PK,PKatt,Season,Team
2009-05-05,,Champions Lg,Semi-finals,Tue,Home,L,1,3,eng Manchester Utd,,,,,,,Roberto Rosetti,Match Report,Leg 2 of 2; Manchester Utd won,,,,1.0,,2009,Arsenal
2007-09-19,,Champions Lg,Group stage,Wed,Away,W,1,0,pt Sporting CP,,,,,,,Herbert Fandel,Match Report,,,,,0.0,,2008,Manchester United
2007-10-02,,Champions Lg,Group stage,Tue,Home,W,1,0,it Roma,,,,,,,Mejuto González,Match Report,,,,,0.0,,2008,Manchester United
2007-10-23,,Champions Lg,Group stage,Tue,Away,W,4,2,ua Dynamo Kyiv,,,,,,,Viktor Kassai,Match Report,,,,,1.0,,2008,Manchester United
2007-11-07,,Champions Lg,Group stage,Wed,Home,W,4,0,ua Dynamo Kyiv,,,,,,,Jan Wegereef,Match Report,,,,,0.0,,2008,Manchester United
2007-11-27,,Champions Lg,Group stage,Tue,Home,W,2,1,pt Sporting CP,,,,,,,Claus Bo Larsen,Match Report,,,,,0.0,,2008,Manchester United
2007-12-12,,Champions Lg,Group stage,Wed,Away,D,1,1,it Roma,,,,,,,Martin Hansson,Match Report,,,,,0.0,,2008,Manchester United
2008-02-20,,Champions Lg,Round of 16,Wed,Away,D,1,1,fr Lyon,,,,,,,Medina Cantalejo,Match Report,Leg 1 of 2,,,,0.0,,2008,Manchester United
2008-03-04,,Champions Lg,Round of 16,Tue,Home,W,1,0,fr Lyon,,,,,,,Roberto Rosetti,Match Report,Leg 2 of 2; Manchester Utd won,,,,0.0,,2008,Manchester United
2008-04-01,,Champions Lg,Quarter-finals,Tue,Away,W,2,0,it Roma,,,,,,,Frank de Bleeckere,Match Report,Leg 1 of 2,,,,0.0,,2008,Manchester United
2008-04-09,,Champions Lg,Quarter-finals,Wed,Home,W,1,0,it Roma,,,,,,,Tom Henning Øvrebø,Match Report,Leg 2 of 2; Manchester Utd won,,,,0.0,,2008,Manchester United
2008-04-23,,Champions Lg,Semi-finals,Wed,Away,D,0,0,es Barcelona,,,,,,,Massimo Busacca,Match Report,Leg 1 of 2,,,,0.0,,2008,Manchester United
2008-04-29,,Champions Lg,Semi-finals,Tue,Home,W,1,0,es Barcelona,,,,,,,Herbert Fandel,Match Report,Leg 2 of 2; Manchester Utd won,,,,0.0,,2008,Manchester United
2008-05-21,,Champions Lg,Final,Wed,Neutral,D,1 (6),1 (5),eng Chelsea,,,,,,,Ľuboš Michel,Match Report,Manchester Utd won on penalty kicks following extra time,,,,0.0,,2008,Manchester United
2007-09-18,,Champions Lg,Group stage,Tue,Home,D,1,1,no Rosenborg,,,,,,,Laurent Duhamel,Match Report,,,,,0.0,,2008,Chelsea
2007-10-03,,Champions Lg,Group stage,Wed,Away,W,2,1,es Valencia,,,,,,,Roberto Rosetti,Match Report,,,,,0.0,,2008,Chelsea
2007-10-24,,Champions Lg,Group stage,Wed,Home,W,2,0,de Schalke 04,,,,,,,Peter Fröjdfeldt,Match Report,,,,,0.0,,2008,Chelsea
2007-11-06,,Champions Lg,Group stage,Tue,Away,D,0,0,de Schalke 04,,,,,,,Massimo Busacca,Match Report,,,,,0.0,,2008,Chelsea
2007-11-28,,Champions Lg,Group stage,Wed,Away,W,4,0,no Rosenborg,,,,,,,Olegário Benquerença,Match Report,,,,,0.0,,2008,Chelsea
2007-12-11,,Champions Lg,Group stage,Tue,Home,D,0,0,es Valencia,,,,,,,Grzegorz Gilewski,Match Report,,,,,0.0,,2008,Chelsea
2008-02-19,,Champions Lg,Round of 16,Tue,Away,D,0,0,gr Olympiacos,,,,,,,Konrad Plautz,Match Report,Leg 1 of 2,,,,0.0,,2008,Chelsea
2008-03-05,,Champions Lg,Round of 16,Wed,Home,W,3,0,gr Olympiacos,,,,,,,Mejuto González,Match Report,Leg 2 of 2; Chelsea won,,,,0.0,,2008,Chelsea
2008-04-02,,Champions Lg,Quarter-finals,Wed,Away,L,1,2,tr Fenerbahçe,,,,,,,Claus Bo Larsen,Match Report,Leg 1 of 2,,,,0.0,,2008,Chelsea
2008-04-08,,Champions Lg,Quarter-finals,Tue,Home,W,2,0,tr Fenerbahçe,,,,,,,Herbert Fandel,Match Report,Leg 2 of 2; Chelsea won,,,,0.0,,2008,Chelsea
2008-04-22,,Champions Lg,Semi-finals,Tue,Away,D,1,1,eng Liverpool,,,,,,,Konrad Plautz,Match Report,Leg 1 of 2,,,,0.0,,2008,Chelsea
2008-04-30,,Champions Lg,Semi-finals,Wed,Home,W,3,2,eng Liverpool,,,,,,,Roberto Rosetti,Match Report,Leg 2 of 2; Chelsea won; Required Extra Time,,,,1.0,,2008,Chelsea
2008-05-21,,Champions Lg,Final,Wed,Neutral,D,1 (5),1 (6),eng Manchester Utd,,,,,,,Ľuboš Michel,Match Report,Manchester Utd won on penalty kicks following extra time,,,,0.0,,2008,Chelsea
2007-08-15,,Champions Lg,Third qualifying round,Wed,Away,W,2,0,cz Sparta Prague,,,,,,,Medina Cantalejo,Match Report,Leg 1 of 2,,,,0.0,,2008,Arsenal
2007-08-29,,Champions Lg,Third qualifying round,Wed,Home,W,3,0,cz Sparta Prague,,,,,,,Frank de Bleeckere,Match Report,Leg 2 of 2; Arsenal won,,,,0.0,,2008,Arsenal
2007-09-19,,Champions Lg,Group stage,Wed,Home,W,3,0,es Sevilla,,,,,,,Peter Fröjdfeldt,Match Report,,,,,0.0,,2008,Arsenal
2007-10-02,,Champions Lg,Group stage,Tue,Away,W,1,0,ro Steaua,,,,,,,Terje Hauge,Match Report,,,,,0.0,,2008,Arsenal
2007-10-23,,Champions Lg,Group stage,Tue,Home,W,7,0,cz Slavia Prague,,,,,,,Stefano Farina,Match Report,,,,,0.0,,2008,Arsenal
2007-11-07,,Champions Lg,Group stage,Wed,Away,D,0,0,cz Slavia Prague,,,,,,,Bertrand Layec,Match Report,,,,,0.0,,2008,Arsenal
2007-11-27,,Champions Lg,Group stage,Tue,Away,L,1,3,es Sevilla,,,,,,,Eric Braamhaar,Match Report,,,,,0.0,,2008,Arsenal
2007-12-12,,Champions Lg,Group stage,Wed,Home,W,2,1,ro Steaua,,,,,,,Iouri Baskakov,Match Report,,,,,0.0,,2008,Arsenal
2008-02-20,,Champions Lg,Round of 16,Wed,Home,D,0,0,it Milan,,,,,,,Claus Bo Larsen,Match Report,Leg 1 of 2,,,,0.0,,2008,Arsenal
2008-03-04,,Champions Lg,Round of 16,Tue,Away,W,2,0,it Milan,,,,,,,Konrad Plautz,Match Report,Leg 2 of 2; Arsenal won,,,,0.0,,2008,Arsenal
2008-04-02,,Champions Lg,Quarter-finals,Wed,Home,D,1,1,eng Liverpool,,,,,,,Pieter Vink,Match Report,Leg 1 of 2,,,,0.0,,2008,Arsenal
2008-04-08,,Champions Lg,Quarter-finals,Tue,Away,L,2,4,eng Liverpool,,,,,,,Peter Fröjdfeldt,Match Report,Leg 2 of 2; Liverpool won,,,,0.0,,2008,Arsenal
2007-08-15,,Champions Lg,Third qualifying round,Wed,Away,W,1,0,fr Toulouse,,,,,,,Kyros Vassaras,Match Report,Leg 1 of 2,,,,0.0,,2008,Liverpool
2007-08-28,,Champions Lg,Third qualifying round,Tue,Home,W,4,0,fr Toulouse,,,,,,,Wolfgang Stark,Match Report,Leg 2 of 2; Liverpool won,,,,0.0,,2008,Liverpool
2007-09-18,,Champions Lg,Group stage,Tue,Away,D,1,1,pt Porto,,,,,,,Ľuboš Michel,Match Report,,,,,0.0,,2008,Liverpool
2007-10-03,,Champions Lg,Group stage,Wed,Home,L,0,1,fr Marseille,,,,,,,Konrad Plautz,Match Report,,,,,0.0,,2008,Liverpool
2007-10-24,,Champions Lg,Group stage,Wed,Away,L,1,2,tr Beşiktaş,,,,,,,Claus Bo Larsen,Match Report,,,,,0.0,,2008,Liverpool
2007-11-06,,Champions Lg,Group stage,Tue,Home,W,8,0,tr Beşiktaş,,,,,,,Markus Merk,Match Report,,,,,0.0,,2008,Liverpool
2007-11-28,,Champions Lg,Group stage,Wed,Home,W,4,1,pt Porto,,,,,,,Roberto Rosetti,Match Report,,,,,1.0,,2008,Liverpool
2007-12-11,,Champions Lg,Group stage,Tue,Away,W,4,0,fr Marseille,,,,,,,Terje Hauge,Match Report,,,,,0.0,,2008,Liverpool
2008-02-19,,Champions Lg,Round of 16,Tue,Home,W,2,0,it Inter,,,,,,,Frank de Bleeckere,Match Report,Leg 1 of 2,,,,0.0,,2008,Liverpool
2008-03-11,,Champions Lg,Round of 16,Tue,Away,W,1,0,it Inter,,,,,,,Tom Henning Øvrebø,Match Report,Leg 2 of 2; Liverpool won,,,,0.0,,2008,Liverpool
2008-04-02,,Champions Lg,Quarter-finals,Wed,Away,D,1,1,eng Arsenal,,,,,,,Pieter Vink,Match Report,Leg 1 of 2,,,,0.0,,2008,Liverpool
2008-04-08,,Champions Lg,Quarter-finals,Tue,Home,W,4,2,eng Arsenal,,,,,,,Peter Fröjdfeldt,Match Report,Leg 2 of 2; Liverpool won,,,,1.0,,2008,Liverpool
2008-04-22,,Champions Lg,Semi-finals,Tue,Home,D,1,1,eng Chelsea,,,,,,,Konrad Plautz,Match Report,Leg 1 of 2,,,,0.0,,2008,Liverpool
2008-04-30,,Champions Lg,Semi-finals,Wed,Away,L,2,3,eng Chelsea,,,,,,,Roberto Rosetti,Match Report,Leg 2 of 2; Chelsea won; Required Extra Time,,,,0.0,,2008,Liverpool
2006-09-13,,Champions Lg,Group stage,Wed,Home,W,3,2,sct Celtic,,,,,,,Ľuboš Michel,Match Report,,,,,1.0,,2007,Manchester United
2006-09-26,,Champions Lg,Group stage,Tue,Away,W,1,0,pt Benfica,,,,,,,Frank de Bleeckere,Match Report,,,,,0.0,,2007,Manchester United
2006-10-17,,Champions Lg,Group stage,Tue,Home,W,3,0,dk FC Copenhagen,,,,,,,Jan Wegereef,Match Report,,,,,0.0,,2007,Manchester United
2006-11-01,,Champions Lg,Group stage,Wed,Away,L,0,1,dk FC Copenhagen,,,,,,,Wolfgang Stark,Match Report,,,,,0.0,,2007,Manchester United
2006-11-21,,Champions Lg,Group stage,Tue,Away,L,0,1,sct Celtic,,,,,,,Mejuto González,Match Report,,,,,0.0,,2007,Manchester United
2006-12-06,,Champions Lg,Group stage,Wed,Home,W,3,1,pt Benfica,,,,,,,Herbert Fandel,Match Report,,,,,0.0,,2007,Manchester United
2007-02-20,,Champions Lg,Round of 16,Tue,Away,W,1,0,fr Lille,,,,,,,Eric Braamhaar,Match Report,Leg 1 of 2,,,,0.0,,2007,Manchester United
2007-03-07,,Champions Lg,Round of 16,Wed,Home,W,1,0,fr Lille,,,,,,,Medina Cantalejo,Match Report,Leg 2 of 2; Manchester Utd won,,,,0.0,,2007,Manchester United
2007-04-04,,Champions Lg,Quarter-finals,Wed,Away,L,1,2,it Roma,,,,,,,Herbert Fandel,Match Report,Leg 1 of 2,,,,0.0,,2007,Manchester United
2007-04-10,,Champions Lg,Quarter-finals,Tue,Home,W,7,1,it Roma,,,,,,,Ľuboš Michel,Match Report,Leg 2 of 2; Manchester Utd won,,,,0.0,,2007,Manchester United
2007-04-24,,Champions Lg,Semi-finals,Tue,Home,W,3,2,it Milan,,,,,,,Kyros Vassaras,Match Report,Leg 1 of 2,,,,0.0,,2007,Manchester United
2007-05-02,,Champions Lg,Semi-finals,Wed,Away,L,0,3,it Milan,,,,,,,Frank de Bleeckere,Match Report,Leg 2 of 2; Milan won,,,,0.0,,2007,Manchester United
2006-09-12,,Champions Lg,Group stage,Tue,Home,W,2,0,de Werder Bremen,,,,,,,Kyros Vassaras,Match Report,,,,,1.0,,2007,Chelsea
2006-09-27,,Champions Lg,Group stage,Wed,Away,W,3,1,bg Levski Sofia,,,,,,,Laurent Duhamel,Match Report,,,,,0.0,,2007,Chelsea
2006-10-18,,Champions Lg,Group stage,Wed,Home,W,1,0,es Barcelona,,,,,,,Frank de Bleeckere,Match Report,,,,,0.0,,2007,Chelsea
2006-10-31,,Champions Lg,Group stage,Tue,Away,D,2,2,es Barcelona,,,,,,,Stefano Farina,Match Report,,,,,0.0,,2007,Chelsea
2006-11-22,,Champions Lg,Group stage,Wed,Away,L,0,1,de Werder Bremen,,,,,,,Ľuboš Michel,Match Report,,,,,0.0,,2007,Chelsea
2006-12-05,,Champions Lg,Group stage,Tue,Home,W,2,0,bg Levski Sofia,,,,,,,Alain Hamer,Match Report,,,,,0.0,,2007,Chelsea
2007-02-21,,Champions Lg,Round of 16,Wed,Away,D,1,1,pt Porto,,,,,,,Massimo Busacca,Match Report,Leg 1 of 2,,,,0.0,,2007,Chelsea
2007-03-06,,Champions Lg,Round of 16,Tue,Home,W,2,1,pt Porto,,,,,,,Roberto Rosetti,Match Report,Leg 2 of 2; Chelsea won,,,,0.0,,2007,Chelsea
2007-04-04,,Champions Lg,Quarter-finals,Wed,Home,D,1,1,es Valencia,,,,,,,Frank de Bleeckere,Match Report,Leg 1 of 2,,,,0.0,,2007,Chelsea
2007-04-10,,Champions Lg,Quarter-finals,Tue,Away,W,2,1,es Valencia,,,,,,,Kyros Vassaras,Match Report,Leg 2 of 2; Chelsea won,,,,0.0,,2007,Chelsea
2007-04-25,,Champions Lg,Semi-finals,Wed,Home,W,1,0,eng Liverpool,,,,,,,Markus Merk,Match Report,Leg 1 of 2,,,,0.0,,2007,Chelsea
2007-05-01,,Champions Lg,Semi-finals,Tue,Away,L,0 (1),1 (4),eng Liverpool,,,,,,,Mejuto González,Match Report,Leg 2 of 2; Liverpool won; Liverpool won on penalty kicks following extra time,,,,0.0,,2007,Chelsea
2006-08-09,,Champions Lg,Third qualifying round,Wed,Home,W,2,1,il Maccabi Haifa,,,,,,,Wolfgang Stark,Match Report,Leg 1 of 2,,,,0.0,,2007,Liverpool
2006-08-22,,Champions Lg,Third qualifying round,Tue,Away,D,1,1,il Maccabi Haifa,,,,,,,Roberto Rosetti,Match Report,Leg 2 of 2; Liverpool won,,,,0.0,,2007,Liverpool
2006-09-12,,Champions Lg,Group stage,Tue,Away,D,0,0,nl PSV Eindhoven,,,,,,,Massimo Busacca,Match Report,,,,,0.0,,2007,Liverpool
2006-09-27,,Champions Lg,Group stage,Wed,Home,W,3,2,tr Galatasaray,,,,,,,Medina Cantalejo,Match Report,,,,,0.0,,2007,Liverpool
2006-10-18,,Champions Lg,Group stage,Wed,Away,W,1,0,fr Bordeaux,,,,,,,Tom Henning Øvrebø,Match Report,,,,,0.0,,2007,Liverpool
2006-10-31,,Champions Lg,Group stage,Tue,Home,W,3,0,fr Bordeaux,,,,,,,Markus Merk,Match Report,,,,,0.0,,2007,Liverpool
2006-11-22,,Champions Lg,Group stage,Wed,Home,W,2,0,nl PSV Eindhoven,,,,,,,Domenico Messina,Match Report,,,,,0.0,,2007,Liverpool
2006-12-05,,Champions Lg,Group stage,Tue,Away,L,2,3,tr Galatasaray,,,,,,,Olegário Benquerença,Match Report,,,,,0.0,,2007,Liverpool
2007-02-21,,Champions Lg,Round of 16,Wed,Away,W,2,1,es Barcelona,,,,,,,Kyros Vassaras,Match Report,Leg 1 of 2,,,,0.0,,2007,Liverpool
2007-03-06,,Champions Lg,Round of 16,Tue,Home,L,0,1,es Barcelona,,,,,,,Herbert Fandel,Match Report,Leg 2 of 2; Liverpool won,,,,0.0,,2007,Liverpool
2007-04-03,,Champions Lg,Quarter-finals,Tue,Away,W,3,0,nl PSV Eindhoven,,,,,,,Bertrand Layec,Match Report,Leg 1 of 2,,,,0.0,,2007,Liverpool
2007-04-11,,Champions Lg,Quarter-finals,Wed,Home,W,1,0,nl PSV Eindhoven,,,,,,,Roberto Rosetti,Match Report,Leg 2 of 2; Liverpool won,,,,0.0,,2007,Liverpool
2007-04-25,,Champions Lg,Semi-finals,Wed,Away,L,0,1,eng Chelsea,,,,,,,Markus Merk,Match Report,Leg 1 of 2,,,,0.0,,2007,Liverpool
2007-05-01,,Champions Lg,Semi-finals,Tue,Home,W,1 (4),0 (1),eng Chelsea,,,,,,,Mejuto González,Match Report,Leg 2 of 2; Liverpool won; Liverpool won on penalty kicks following extra time,,,,0.0,,2007,Liverpool
2007-05-23,,Champions Lg,Final,Wed,Neutral,L,1,2,it Milan,,,,,,,Herbert Fandel,Match Report,,,,,0.0,,2007,Liverpool
2006-08-08,,Champions Lg,Third qualifying round,Tue,Away,W,3,0,hr Dinamo Zagreb,,,,,,,Kyros Vassaras,Match Report,Leg 1 of 2,,,,0.0,,2007,Arsenal
2006-08-23,,Champions Lg,Third qualifying round,Wed,Home,W,2,1,hr Dinamo Zagreb,,,,,,,Bertrand Layec,Match Report,Leg 2 of 2; Arsenal won,,,,0.0,,2007,Arsenal
2006-09-13,,Champions Lg,Group stage,Wed,Away,W,2,1,de Hamburger SV,,,,,,,Peter Fröjdfeldt,Match Report,,,,,1.0,,2007,Arsenal
2006-09-26,,Champions Lg,Group stage,Tue,Home,W,2,0,pt Porto,,,,,,,Stefano Farina,Match Report,,,,,0.0,,2007,Arsenal
2006-10-17,,Champions Lg,Group stage,Tue,Away,L,0,1,ru CSKA Moscow,,,,,,,Mejuto González,Match Report,,,,,0.0,,2007,Arsenal
2006-11-01,,Champions Lg,Group stage,Wed,Home,D,0,0,ru CSKA Moscow,,,,,,,Ľuboš Michel,Match Report,,,,,0.0,,2007,Arsenal
2006-11-21,,Champions Lg,Group stage,Tue,Home,W,3,1,de Hamburger SV,,,,,,,Claus Bo Larsen,Match Report,,,,,0.0,,2007,Arsenal
2006-12-06,,Champions Lg,Group stage,Wed,Away,D,0,0,pt Porto,,,,,,,Markus Merk,Match Report,,,,,0.0,,2007,Arsenal
2007-02-20,,Champions Lg,Round of 16,Tue,Away,L,0,1,nl PSV Eindhoven,,,,,,,Tom Henning Øvrebø,Match Report,Leg 1 of 2,,,,0.0,,2007,Arsenal
2007-03-07,,Champions Lg,Round of 16,Wed,Home,D,1,1,nl PSV Eindhoven,,,,,,,Alain Hamer,Match Report,Leg 2 of 2; PSV Eindhoven won,,,,0.0,,2007,Arsenal
2005-09-13,,Champions Lg,Group stage,Tue,Home,W,1,0,be Anderlecht,,,,,,,Wolfgang Stark,Match Report,,,,,0.0,,2006,Chelsea
2005-09-28,,Champions Lg,Group stage,Wed,Away,D,0,0,eng Liverpool,,,,,,,Massimo De Santis,Match Report,,,,,0.0,,2006,Chelsea
2005-10-19,,Champions Lg,Group stage,Wed,Home,W,4,0,es Betis,,,,,,,Terje Hauge,Match Report,,,,,0.0,,2006,Chelsea
2005-11-01,,Champions Lg,Group stage,Tue,Away,L,0,1,es Betis,,,,,,,Alain Hamer,Match Report,,,,,0.0,,2006,Chelsea
2005-11-23,,Champions Lg,Group stage,Wed,Away,W,2,0,be Anderlecht,,,,,,,Stefano Farina,Match Report,,,,,0.0,,2006,Chelsea
2005-12-06,,Champions Lg,Group stage,Tue,Home,D,0,0,eng Liverpool,,,,,,,Herbert Fandel,Match Report,,,,,0.0,,2006,Chelsea
2006-02-22,,Champions Lg,Round of 16,Wed,Home,L,1,2,es Barcelona,,,,,,,Terje Hauge,Match Report,Leg 1 of 2,,,,0.0,,2006,Chelsea
2006-03-07,,Champions Lg,Round of 16,Tue,Away,D,1,1,es Barcelona,,,,,,,Markus Merk,Match Report,Leg 2 of 2; Barcelona won,,,,1.0,,2006,Chelsea
2005-08-09,,Champions Lg,Third qualifying round,Tue,Home,W,3,0,hu Debrecen,,,,,,,Medina Cantalejo,Match Report,Leg 1 of 2,,,,0.0,,2006,Manchester United
2005-08-24,,Champions Lg,Third qualifying round,Wed,Away,W,3,0,hu Debrecen,,,,,,,Massimo Busacca,Match Report,Leg 2 of 2; Manchester Utd won,,,,0.0,,2006,Manchester United
2005-09-14,,Champions Lg,Group stage,Wed,Away,D,0,0,es Villarreal,,,,,,,Kim Milton Nielsen,Match Report,,,,,0.0,,2006,Manchester United
2005-09-27,,Champions Lg,Group stage,Tue,Home,W,2,1,pt Benfica,,,,,,,Ľuboš Michel,Match Report,,,,,0.0,,2006,Manchester United
2005-10-18,,Champions Lg,Group stage,Tue,Home,D,0,0,fr Lille,,,,,,,Stefano Farina,Match Report,,,,,0.0,,2006,Manchester United
2005-11-02,,Champions Lg,Group stage,Wed,Away,L,0,1,fr Lille,,,,,,,Markus Merk,Match Report,,,,,0.0,,2006,Manchester United
2005-11-22,,Champions Lg,Group stage,Tue,Home,D,0,0,es Villarreal,,,,,,,Massimo De Santis,Match Report,,,,,0.0,,2006,Manchester United
2005-12-07,,Champions Lg,Group stage,Wed,Away,L,1,2,pt Benfica,,,,,,,Kyros Vassaras,Match Report,,,,,0.0,,2006,Manchester United
2005-07-13,,Champions Lg,First qualifying round,Wed,Home,W,3,0,wls The New Saints,,,,,,,Joeri van de Velde,Match Report,Leg 1 of 2,,,,0.0,,2006,Liverpool
2005-07-19,,Champions Lg,First qualifying round,Tue,Away,W,3,0,wls The New Saints,,,,,,,Carlo Bertolini,Match Report,Leg 2 of 2; Liverpool won,,,,0.0,,2006,Liverpool
2005-07-26,,Champions Lg,Second qualifying round,Tue,Away,W,3,1,lt FBK Kaunas,,,,,,,Knud Erik Fisker,Match Report,Leg 1 of 2,,,,1.0,,2006,Liverpool
2005-08-02,,Champions Lg,Second qualifying round,Tue,Home,W,2,0,lt FBK Kaunas,,,,,,,Gianluca Paparesta,Match Report,Leg 2 of 2; Liverpool won,,,,0.0,,2006,Liverpool
2005-08-10,,Champions Lg,Third qualifying round,Wed,Away,W,3,1,bg CSKA Sofia,,,,,,,Jan Wegereef,Match Report,Leg 1 of 2,,,,0.0,,2006,Liverpool
2005-08-23,,Champions Lg,Third qualifying round,Tue,Home,L,0,1,bg CSKA Sofia,,,,,,,Wolfgang Stark,Match Report,Leg 2 of 2; Liverpool won,,,,0.0,,2006,Liverpool
2005-09-13,,Champions Lg,Group stage,Tue,Away,W,2,1,es Betis,,,,,,,Konrad Plautz,Match Report,,,,,0.0,,2006,Liverpool
2005-09-28,,Champions Lg,Group stage,Wed,Home,D,0,0,eng Chelsea,,,,,,,Massimo De Santis,Match Report,,,,,0.0,,2006,Liverpool
2005-10-19,,Champions Lg,Group stage,Wed,Away,W,1,0,be Anderlecht,,,,,,,Massimo Busacca,Match Report,,,,,0.0,,2006,Liverpool
2005-11-01,,Champions Lg,Group stage,Tue,Home,W,3,0,be Anderlecht,,,,,,,Kim Milton Nielsen,Match Report,,,,,0.0,,2006,Liverpool
2005-11-23,,Champions Lg,Group stage,Wed,Home,D,0,0,es Betis,,,,,,,Éric Poulat,Match Report,,,,,0.0,,2006,Liverpool
2005-12-06,,Champions Lg,Group stage,Tue,Away,D,0,0,eng Chelsea,,,,,,,Herbert Fandel,Match Report,,,,,0.0,,2006,Liverpool
2006-02-21,,Champions Lg,Round of 16,Tue,Away,L,0,1,pt Benfica,,,,,,,Konrad Plautz,Match Report,Leg 1 of 2,,,,0.0,,2006,Liverpool
2006-03-08,,Champions Lg,Round of 16,Wed,Home,L,0,2,pt Benfica,,,,,,,Massimo De Santis,Match Report,Leg 2 of 2; Benfica won,,,,0.0,,2006,Liverpool
2005-09-14,,Champions Lg,Group stage,Wed,Home,W,2,1,ch Thun,,,,,,,Grzegorz Gilewski,Match Report,,,,,0.0,,2006,Arsenal
2005-09-27,,Champions Lg,Group stage,Tue,Away,W,2,1,nl Ajax,,,,,,,Medina Cantalejo,Match Report,,,,,1.0,,2006,Arsenal
2005-10-18,,Champions Lg,Group stage,Tue,Away,W,2,0,cz Sparta Prague,,,,,,,Wolfgang Stark,Match Report,,,,,0.0,,2006,Arsenal
2005-11-02,,Champions Lg,Group stage,Wed,Home,W,3,0,cz Sparta Prague,,,,,,,Alain Sars,Match Report,,,,,0.0,,2006,Arsenal
2005-11-22,,Champions Lg,Group stage,Tue,Away,W,1,0,ch Thun,,,,,,,Lucílio Batista,Match Report,,,,,1.0,,2006,Arsenal
2005-12-07,,Champions Lg,Group stage,Wed,Home,D,0,0,nl Ajax,,,,,,,Iturralde González,Match Report,,,,,0.0,,2006,Arsenal
2006-02-21,,Champions Lg,Round of 16,Tue,Away,W,1,0,es Real Madrid,,,,,,,Stefano Farina,Match Report,Leg 1 of 2,,,,0.0,,2006,Arsenal
2006-03-08,,Champions Lg,Round of 16,Wed,Home,D,0,0,es Real Madrid,,,,,,,Ľuboš Michel,Match Report,Leg 2 of 2; Arsenal won,,,,0.0,,2006,Arsenal
2006-03-28,,Champions Lg,Quarter-finals,Tue,Home,W,2,0,it Juventus,,,,,,,Peter Fröjdfeldt,Match Report,Leg 1 of 2,,,,0.0,,2006,Arsenal
2006-04-05,,Champions Lg,Quarter-finals,Wed,Away,D,0,0,it Juventus,,,,,,,Herbert Fandel,Match Report,Leg 2 of 2; Arsenal won,,,,0.0,,2006,Arsenal
2006-04-19,,Champions Lg,Semi-finals,Wed,Home,W,1,0,es Villarreal,,,,,,,Konrad Plautz,Match Report,Leg 1 of 2,,,,0.0,,2006,Arsenal
2006-04-25,,Champions Lg,Semi-finals,Tue,Away,D,0,0,es Villarreal,,,,,,,Valentin Ivanov,Match Report,Leg 2 of 2; Arsenal won,,,,0.0,,2006,Arsenal
2006-05-17,,Champions Lg,Final,Wed,Neutral,L,1,2,es Barcelona,,,,,,,Terje Hauge,Match Report,,,,,0.0,,2006,Arsenal
2004-09-14,,Champions Lg,Group stage,Tue,Away,W,3,0,fr Paris S-G,,,,,,,Mejuto González,Match Report,,,,,0.0,,2005,Chelsea
2004-09-29,,Champions Lg,Group stage,Wed,Home,W,3,1,pt Porto,,,,,,,Herbert Fandel,Match Report,,,,,0.0,,2005,Chelsea
2004-10-20,,Champions Lg,Group stage,Wed,Home,W,2,0,ru CSKA Moscow,,,,,,,Ľuboš Michel,Match Report,,,,,0.0,,2005,Chelsea
2004-11-02,,Champions Lg,Group stage,Tue,Away,W,1,0,ru CSKA Moscow,,,,,,,Massimo De Santis,Match Report,,,,,0.0,,2005,Chelsea
2004-11-24,,Champions Lg,Group stage,Wed,Home,D,0,0,fr Paris S-G,,,,,,,René Temmink,Match Report,,,,,0.0,,2005,Chelsea
2004-12-07,,Champions Lg,Group stage,Tue,Away,L,1,2,pt Porto,,,,,,,Massimo Busacca,Match Report,,,,,0.0,,2005,Chelsea
2005-02-23,,Champions Lg,Round of 16,Wed,Away,L,1,2,es Barcelona,,,,,,,Anders Frisk,Match Report,Leg 1 of 2,,,,0.0,,2005,Chelsea
2005-03-08,,Champions Lg,Round of 16,Tue,Home,W,4,2,es Barcelona,,,,,,,Pierluigi Collina,Match Report,Leg 2 of 2; Chelsea won,,,,0.0,,2005,Chelsea
2005-04-06,,Champions Lg,Quarter-finals,Wed,Home,W,4,2,de Bayern Munich,,,,,,,René Temmink,Match Report,Leg 1 of 2,,,,0.0,,2005,Chelsea
2005-04-12,,Champions Lg,Quarter-finals,Tue,Away,L,2,3,de Bayern Munich,,,,,,,Mejuto González,Match Report,Leg 2 of 2; Chelsea won,,,,0.0,,2005,Chelsea
