Unnamed: 0,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,home_elo,away_elo
348,2013-11-27,Manchester City,Viktoria Plzeň,4.0,2.0,H,1601.48,1469.48
349,2013-12-10,Bayern Munich,Manchester City,2.0,3.0,A,1586.36,1624.8
350,2014-02-18,Manchester City,Barcelona,0.0,2.0,A,1604.08,1683.0
351,2014-03-12,Barcelona,Manchester City,2.0,1.0,H,1695.92,1591.16
352,2013-09-18,Chelsea,Basel,1.0,2.0,A,1574.96,1547.0
353,2013-10-01,Steaua,Chelsea,0.0,4.0,A,1460.8,1592.28
354,2013-10-22,Schalke 04,Chelsea,0.0,3.0,A,1456.84,1608.32
355,2013-11-06,Chelsea,Schalke 04,3.0,0.0,H,1617.88,1447.28
356,2013-11-26,Basel,Chelsea,1.0,0.0,H,1568.2,1596.68
357,2013-12-11,Chelsea,Steaua,1.0,0.0,H,1606.88,1450.6
358,2014-02-26,Galatasaray,Chelsea,1.0,1.0,D,1468.76,1601.64
359,2014-03-18,Chelsea,Galatasaray,2.0,0.0,H,1612.0,1458.4
360,2014-04-02,Paris Saint Germain,Chelsea,3.0,1.0,H,1576.72,1591.68
361,2014-04-08,Chelsea,Paris Saint Germain,2.0,0.0,H,1608.0,1560.4
362,2014-04-22,Atletico Madrid,Chelsea,0.0,0.0,D,1526.04,1606.04
363,2014-04-30,Chelsea,Atletico Madrid,1.0,3.0,A,1578.88,1553.2
364,2013-08-21,Fenerbahçe,Arsenal,0.0,3.0,A,1480.92,1584.92
365,2013-08-27,Arsenal,Fenerbahçe,2.0,0.0,H,1596.6,1469.24
366,2013-09-18,Marseille,Arsenal,1.0,2.0,A,1426.32,1610.68
367,2013-10-01,Arsenal,Napoli,2.0,0.0,H,1622.96,1506.6
368,2013-10-22,Arsenal,Dortmund,1.0,2.0,A,1590.64,1455.88
369,2013-11-06,Dortmund,Arsenal,0.0,1.0,A,1440.68,1605.84
370,2013-11-26,Arsenal,Marseille,2.0,0.0,H,1614.28,1417.88
371,2013-12-11,Napoli,Arsenal,2.0,0.0,H,1529.88,1591.0
372,2014-02-19,Arsenal,Bayern Munich,0.0,2.0,A,1567.88,1609.48
373,2014-03-11,Bayern Munich,Arsenal,1.0,1.0,D,1604.32,1573.04
374,2013-09-17,Manchester United,Leverkusen,4.0,2.0,H,1546.52,1511.12
375,2013-10-02,Shakhtar,Manchester United,1.0,1.0,D,1509.36,1547.32
376,2013-10-23,Manchester United,Real Sociedad,1.0,0.0,H,1561.84,1485.48
377,2013-11-05,Real Sociedad,Manchester United,0.0,0.0,D,1487.0,1560.32
378,2013-11-27,Leverkusen,Manchester United,0.0,5.0,A,1491.08,1580.36
379,2013-12-10,Manchester United,Shakhtar,1.0,0.0,H,1593.68,1496.04
380,2014-02-25,Olympiacos,Manchester United,2.0,0.0,H,1489.76,1569.24
381,2014-03-19,Manchester United,Olympiacos,3.0,0.0,H,1582.12,1476.88
382,2014-04-01,Manchester United,Bayern Munich,1.0,1.0,D,1580.52,1605.92
383,2014-04-09,Bayern Munich,Manchester United,3.0,1.0,H,1621.64,1564.8
384,2012-09-19,Manchester United,Galatasaray,1.0,0.0,H,1576.36,1446.84
385,2012-10-02,CFR Cluj,Manchester United,1.0,2.0,A,1481.52,1594.84
386,2012-10-23,Manchester United,Braga,3.0,2.0,H,1606.96,1487.88
387,2012-11-07,Braga,Manchester United,1.0,3.0,A,1471.8,1623.04
388,2012-11-20,Galatasaray,Manchester United,1.0,0.0,H,1473.8,1596.08
389,2012-12-05,Manchester United,CFR Cluj,0.0,1.0,A,1567.24,1510.36
390,2013-02-13,Real Madrid,Manchester United,1.0,1.0,D,1614.76,1573.0
391,2013-03-05,Manchester United,Real Madrid,1.0,2.0,A,1552.52,1635.24
392,2012-09-18,Real Madrid,Manchester City,3.0,2.0,H,1649.96,1576.44
393,2012-10-03,Manchester City,Dortmund,1.0,1.0,D,1566.68,1450.44
394,2012-10-24,Ajax,Manchester City,3.0,1.0,H,1475.16,1542.96
395,2012-11-06,Manchester City,Ajax,2.0,2.0,D,1536.44,1481.68
396,2012-11-21,Manchester City,Real Madrid,1.0,1.0,D,1540.04,1646.36
397,2012-12-04,Dortmund,Manchester City,1.0,0.0,H,1472.72,1517.76
398,2012-09-19,Chelsea,Juventus,2.0,2.0,D,1576.4,1588.16
399,2012-10-02,Nordsjælland,Chelsea,0.0,4.0,A,1481.52,1594.88
400,2012-10-23,Shakhtar,Chelsea,2.0,1.0,H,1518.84,1572.08
401,2012-11-07,Chelsea,Shakhtar,3.0,2.0,H,1586.32,1504.6
402,2012-11-20,Juventus,Chelsea,3.0,0.0,H,1605.2,1569.28
403,2012-12-05,Chelsea,Nordsjælland,6.0,1.0,H,1581.76,1469.04
404,2012-09-18,Montpellier,Arsenal,1.0,2.0,A,1481.32,1591.72
405,2012-10-03,Arsenal,Olympiacos,3.0,1.0,H,1602.88,1465.72
406,2012-10-24,Arsenal,Schalke 04,0.0,2.0,A,1572.24,1477.92
407,2012-11-06,Schalke 04,Arsenal,2.0,2.0,D,1480.44,1569.72
408,2012-11-21,Arsenal,Montpellier,2.0,0.0,H,1582.16,1468.88
409,2012-12-04,Olympiacos,Arsenal,2.0,1.0,H,1489.48,1558.4
410,2013-02-19,Arsenal,Bayern Munich,1.0,3.0,A,1539.16,1640.88
411,2013-03-13,Bayern Munich,Arsenal,0.0,2.0,A,1612.68,1567.36
412,2011-09-14,Manchester City,Napoli,1.0,1.0,D,1515.6,1532.04
413,2011-09-27,Bayern Munich,Manchester City,2.0,0.0,H,1624.68,1503.6
414,2011-10-18,Manchester City,Villarreal,2.0,1.0,H,1517.16,1423.88
415,2011-11-02,Villarreal,Manchester City,0.0,3.0,A,1406.36,1534.68
416,2011-11-22,Napoli,Manchester City,2.0,1.0,H,1549.32,1517.4
417,2011-12-07,Manchester City,Bayern Munich,2.0,0.0,H,1540.68,1601.4
418,2011-09-14,Benfica,Manchester United,1.0,1.0,D,1461.24,1550.0
419,2011-09-27,Manchester United,Basel,3.0,3.0,D,1548.16,1570.04
420,2011-10-18,Oțelul Galați,Manchester United,0.0,2.0,A,1479.88,1568.28
421,2011-11-02,Manchester United,Oțelul Galați,2.0,0.0,H,1580.72,1467.44
422,2011-11-22,Manchester United,Benfica,2.0,2.0,D,1571.68,1470.28
423,2011-12-07,Basel,Manchester United,2.0,1.0,H,1587.28,1554.44
424,2011-08-16,Arsenal,Udinese,1.0,0.0,H,1580.84,1486.52
425,2011-08-24,Udinese,Arsenal,1.0,2.0,A,1469.04,1598.32
426,2011-09-13,Dortmund,Arsenal,1.0,1.0,D,1477.0,1594.04
427,2011-09-28,Arsenal,Olympiacos,2.0,1.0,H,1605.68,1477.84
428,2011-10-19,Marseille,Arsenal,0.0,1.0,A,1405.44,1618.12
429,2011-11-01,Arsenal,Marseille,0.0,0.0,D,1605.36,1418.2
430,2011-11-23,Arsenal,Dortmund,2.0,1.0,H,1615.92,1466.44
431,2011-12-06,Olympiacos,Arsenal,3.0,1.0,H,1502.8,1590.96
432,2012-02-15,Milan,Arsenal,4.0,0.0,H,1475.16,1565.84
433,2012-03-06,Arsenal,Milan,3.0,0.0,H,1578.16,1462.84
434,2011-09-13,Chelsea,Leverkusen,2.0,0.0,H,1594.08,1478.76
435,2011-09-28,Valencia,Chelsea,1.0,1.0,D,1552.72,1594.6
436,2011-10-19,Chelsea,Genk,5.0,0.0,H,1605.44,1462.28
437,2011-11-01,Genk,Chelsea,1.0,1.0,D,1467.52,1600.2
438,2011-11-23,Leverkusen,Chelsea,2.0,1.0,H,1502.8,1576.16
439,2011-12-06,Chelsea,Valencia,3.0,0.0,H,1592.0,1536.88
440,2012-02-21,Napoli,Chelsea,3.0,1.0,H,1568.88,1572.44
441,2012-03-14,Chelsea,Napoli,4.0,1.0,H,1589.4,1551.92
442,2012-03-27,Benfica,Chelsea,0.0,1.0,A,1454.2,1605.48
443,2012-04-04,Chelsea,Benfica,2.0,1.0,H,1615.04,1444.64
444,2012-04-18,Chelsea,Barcelona,1.0,0.0,H,1636.8,1674.16
445,2012-04-24,Barcelona,Chelsea,2.0,2.0,D,1669.24,1641.72
447,2010-09-14,Manchester United,Rangers,0.0,0.0,D,1546.68,1469.84
448,2010-09-29,Valencia,Manchester United,0.0,1.0,A,1514.56,1569.0
449,2010-10-20,Manchester United,Bursaspor,1.0,0.0,H,1582.4,1486.6
450,2010-11-02,Bursaspor,Manchester United,0.0,3.0,A,1469.24,1599.76
451,2010-11-24,Rangers,Manchester United,0.0,1.0,A,1454.36,1615.24
452,2010-12-07,Manchester United,Valencia,1.0,1.0,D,1607.08,1522.72
453,2011-02-23,Marseille,Manchester United,0.0,0.0,D,1425.8,1599.48
454,2011-03-15,Manchester United,Marseille,2.0,1.0,H,1608.12,1417.16
455,2011-04-06,Chelsea,Manchester United,0.0,1.0,A,1617.0,1632.84
456,2011-04-12,Manchester United,Chelsea,2.0,1.0,H,1649.08,1600.76
457,2011-04-26,Schalke 04,Manchester United,0.0,2.0,A,1467.0,1662.52
458,2011-05-04,Manchester United,Schalke 04,4.0,1.0,H,1670.36,1459.16
460,2010-09-15,MŠK Žilina,Chelsea,1.0,4.0,A,1482.92,1617.84
461,2010-09-28,Chelsea,Marseille,2.0,0.0,H,1625.48,1409.52
462,2010-10-19,Spartak Moscow,Chelsea,0.0,2.0,A,1481.32,1641.04
463,2010-11-03,Chelsea,Spartak Moscow,4.0,1.0,H,1650.24,1472.12
464,2010-11-23,Chelsea,MŠK Žilina,2.0,1.0,H,1659.16,1474.0
465,2010-12-08,Marseille,Chelsea,1.0,0.0,H,1439.88,1628.8
466,2011-02-22,FC Copenhagen,Chelsea,0.0,2.0,A,1471.28,1643.6
467,2011-03-16,Chelsea,FC Copenhagen,0.0,0.0,D,1632.32,1482.56
470,2010-09-15,Arsenal,Braga,6.0,0.0,H,1589.72,1460.24
471,2010-09-28,Partizan,Arsenal,1.0,3.0,A,1482.28,1607.44
472,2010-10-19,Arsenal,Shakhtar,5.0,1.0,H,1619.16,1492.88
473,2010-11-03,Shakhtar,Arsenal,2.0,1.0,H,1517.2,1594.84
474,2010-11-23,Braga,Arsenal,2.0,0.0,H,1485.0,1570.08
475,2010-12-08,Arsenal,Partizan,3.0,1.0,H,1582.52,1469.84
476,2011-02-16,Arsenal,Barcelona,2.0,1.0,H,1604.64,1647.12
477,2011-03-08,Barcelona,Arsenal,3.0,1.0,H,1661.92,1589.84
478,2010-08-17,Young Boys,Tottenham Hotspur,3.0,2.0,H,1501.44,1521.0
479,2010-08-25,Tottenham Hotspur,Young Boys,4.0,0.0,H,1537.04,1485.4
480,2010-09-14,Werder Bremen,Tottenham Hotspur,2.0,2.0,D,1499.24,1537.8
481,2010-09-29,Tottenham Hotspur,Twente,4.0,1.0,H,1552.84,1484.96
482,2010-10-20,Internazionale,Tottenham Hotspur,4.0,3.0,H,1531.8,1533.4
483,2010-11-02,Tottenham Hotspur,Internazionale,3.0,1.0,H,1550.44,1514.76
484,2010-11-24,Tottenham Hotspur,Werder Bremen,3.0,0.0,H,1564.76,1484.92
485,2010-12-07,Twente,Tottenham Hotspur,3.0,3.0,D,1486.68,1563.04
486,2011-02-15,Milan,Tottenham Hotspur,0.0,1.0,A,1445.72,1580.16
487,2011-03-09,Tottenham Hotspur,Milan,0.0,0.0,D,1570.44,1455.44
488,2011-04-05,Real Madrid,Tottenham Hotspur,4.0,0.0,H,1659.4,1557.4
489,2011-04-13,Tottenham Hotspur,Real Madrid,0.0,1.0,A,1540.36,1676.44
490,2009-09-15,Chelsea,Porto,1.0,0.0,H,1641.0,1450.32
491,2009-09-30,APOEL FC,Chelsea,0.0,1.0,A,1456.36,1654.28
492,2009-10-21,Chelsea,Atletico Madrid,4.0,0.0,H,1666.08,1541.4
493,2009-11-03,Atletico Madrid,Chelsea,2.0,2.0,D,1545.64,1661.84
494,2009-11-25,Porto,Chelsea,0.0,1.0,A,1439.0,1673.16
495,2009-12-08,Chelsea,APOEL FC,2.0,2.0,D,1660.24,1469.28
496,2010-02-24,Internazionale,Chelsea,2.0,1.0,H,1540.12,1634.88
497,2010-03-16,Chelsea,Internazionale,0.0,1.0,A,1607.0,1568.0
498,2009-09-15,Beşiktaş,Manchester United,0.0,1.0,A,1468.36,1682.72
499,2009-09-30,Manchester United,Wolfsburg,2.0,1.0,H,1691.24,1497.04
500,2009-10-21,CSKA Moscow,Manchester United,0.0,1.0,A,1426.08,1700.6
501,2009-11-03,Manchester United,CSKA Moscow,3.0,3.0,D,1685.96,1440.72
502,2009-11-25,Manchester United,Beşiktaş,0.0,1.0,A,1653.0,1501.32
503,2009-12-08,Wolfsburg,Manchester United,1.0,3.0,A,1482.96,1667.08
504,2010-02-16,Milan,Manchester United,2.0,3.0,A,1444.12,1678.4
505,2010-03-10,Manchester United,Milan,4.0,0.0,H,1684.92,1437.6
506,2010-03-30,Bayern Munich,Manchester United,2.0,1.0,H,1623.32,1663.0
507,2010-04-07,Manchester United,Bayern Munich,3.0,2.0,H,1677.96,1608.36
508,2009-08-18,Celtic,Arsenal,0.0,2.0,A,1499.8,1608.6
509,2009-08-26,Arsenal,Celtic,3.0,1.0,H,1620.04,1488.36
510,2009-09-16,Standard Liège,Arsenal,2.0,3.0,A,1483.96,1636.08
511,2009-09-29,Arsenal,Olympiacos,2.0,0.0,H,1646.4,1492.48
512,2009-10-20,AZ Alkmaar,Arsenal,1.0,1.0,D,1505.4,1641.0
513,2009-11-04,Arsenal,AZ Alkmaar,4.0,1.0,H,1651.24,1495.16
514,2009-11-24,Arsenal,Standard Liège,2.0,0.0,H,1660.16,1475.04
515,2009-12-09,Olympiacos,Arsenal,1.0,0.0,H,1519.0,1633.64
516,2010-02-17,Porto,Arsenal,2.0,1.0,H,1466.88,1605.76
517,2010-03-09,Arsenal,Porto,5.0,0.0,H,1615.84,1456.8
518,2010-03-31,Arsenal,Barcelona,2.0,2.0,D,1615.6,1662.16
519,2010-04-06,Barcelona,Arsenal,4.0,1.0,H,1676.76,1601.0
520,2009-09-16,Liverpool,Debrecen,1.0,0.0,H,1592.68,1487.16
521,2009-09-29,Fiorentina,Liverpool,2.0,0.0,H,1522.44,1570.24
522,2009-10-20,Liverpool,Lyon,1.0,2.0,A,1545.8,1566.36
523,2009-11-04,Lyon,Liverpool,1.0,1.0,D,1562.36,1549.8
524,2009-11-24,Debrecen,Liverpool,0.0,1.0,A,1467.88,1569.08
525,2009-12-09,Liverpool,Fiorentina,1.0,2.0,A,1543.64,1547.88
526,2008-09-17,Manchester United,Villarreal,0.0,0.0,D,1663.4,1420.92
527,2008-09-30,Aalborg,Manchester United,0.0,3.0,A,1486.32,1677.08
528,2008-10-21,Manchester United,Celtic,3.0,0.0,H,1685.16,1480.28
529,2008-11-05,Celtic,Manchester United,1.0,1.0,D,1488.64,1676.8
530,2008-11-25,Villarreal,Manchester United,0.0,0.0,D,1431.56,1666.16
531,2008-12-10,Manchester United,Aalborg,2.0,2.0,D,1654.56,1497.92
532,2009-02-24,Internazionale,Manchester United,0.0,0.0,D,1570.08,1652.48
533,2009-03-11,Manchester United,Internazionale,2.0,0.0,H,1665.2,1557.36
534,2009-04-07,Manchester United,Porto,2.0,2.0,D,1652.56,1469.44
535,2009-04-15,Porto,Manchester United,0.0,1.0,A,1456.76,1665.24
536,2009-04-29,Manchester United,Arsenal,1.0,0.0,H,1678.88,1587.36
537,2009-05-05,Arsenal,Manchester United,1.0,3.0,A,1569.72,1696.52
539,2008-08-13,Standard Liège,Liverpool,0.0,0.0,D,1476.12,1542.56
540,2008-08-27,Liverpool,Standard Liège,1.0,0.0,H,1556.08,1462.6
541,2008-09-16,Marseille,Liverpool,1.0,2.0,A,1423.64,1572.32
542,2008-10-01,Liverpool,PSV,3.0,1.0,H,1585.8,1491.64
543,2008-10-22,Atletico Madrid,Liverpool,1.0,1.0,D,1545.08,1586.36
544,2008-11-04,Liverpool,Atletico Madrid,1.0,1.0,D,1581.24,1550.2
545,2008-11-26,Liverpool,Marseille,1.0,0.0,H,1590.52,1414.36
546,2008-12-09,PSV,Liverpool,1.0,3.0,A,1474.44,1607.72
547,2009-02-25,Real Madrid,Liverpool,0.0,1.0,A,1649.88,1634.28
548,2009-03-10,Liverpool,Real Madrid,4.0,0.0,H,1652.32,1631.84
549,2009-04-08,Liverpool,Chelsea,1.0,3.0,A,1626.96,1632.36
550,2009-04-14,Chelsea,Liverpool,4.0,4.0,D,1629.2,1630.12
551,2008-09-16,Chelsea,Bordeaux,4.0,0.0,H,1639.72,1489.48
552,2008-10-01,CFR Cluj,Chelsea,0.0,0.0,D,1514.84,1635.24
553,2008-10-22,Chelsea,Roma,1.0,0.0,H,1647.04,1522.08
554,2008-11-04,Roma,Chelsea,3.0,1.0,H,1546.32,1622.8
555,2008-11-26,Bordeaux,Chelsea,1.0,1.0,D,1494.2,1618.08
556,2008-12-09,Chelsea,CFR Cluj,2.0,1.0,H,1629.8,1503.12
557,2009-02-25,Chelsea,Juventus,1.0,0.0,H,1645.56,1589.44
558,2009-03-10,Juventus,Chelsea,2.0,2.0,D,1589.8,1645.2
561,2009-04-28,Barcelona,Chelsea,0.0,0.0,D,1672.16,1649.8
562,2009-05-06,Chelsea,Barcelona,1.0,1.0,D,1648.2,1673.76
563,2008-08-13,Twente,Arsenal,0.0,2.0,A,1468.56,1587.84
564,2008-08-27,Arsenal,Twente,4.0,0.0,H,1598.8,1457.6
565,2008-09-17,Dynamo Kyiv,Arsenal,1.0,1.0,D,1487.92,1595.12
566,2008-09-30,Arsenal,Porto,4.0,0.0,H,1605.24,1446.64
567,2008-10-21,Fenerbahçe,Arsenal,2.0,5.0,A,1454.08,1620.4
568,2008-11-05,Arsenal,Fenerbahçe,0.0,0.0,D,1609.36,1465.12
569,2008-11-25,Arsenal,Dynamo Kyiv,1.0,0.0,H,1620.24,1477.04
570,2008-12-10,Porto,Arsenal,2.0,0.0,H,1473.48,1593.4
571,2009-02-24,Arsenal,Roma,1.0,0.0,H,1607.96,1531.76
572,2009-03-11,Roma,Arsenal,1.0,0.0,H,1553.28,1586.44
573,2009-04-07,Villarreal,Arsenal,1.0,1.0,D,1437.44,1580.56
574,2009-04-15,Arsenal,Villarreal,3.0,0.0,H,1590.48,1427.52
577,2007-09-19,Sporting CP,Manchester United,0.0,1.0,A,1468.4,1707.6
578,2007-10-02,Manchester United,Roma,1.0,0.0,H,1717.04,1543.84
579,2007-10-23,Dynamo Kyiv,Manchester United,2.0,4.0,A,1467.0,1727.08
580,2007-11-07,Manchester United,Dynamo Kyiv,4.0,0.0,H,1732.84,1461.24
581,2007-11-27,Manchester United,Sporting CP,2.0,1.0,H,1738.48,1462.76
582,2007-12-12,Roma,Manchester United,1.0,1.0,D,1551.72,1730.6
583,2008-02-20,Lyon,Manchester United,1.0,1.0,D,1568.92,1724.04
584,2008-03-04,Manchester United,Lyon,1.0,0.0,H,1733.44,1559.52
585,2008-04-01,Roma,Manchester United,0.0,2.0,A,1538.96,1746.2
586,2008-04-09,Manchester United,Roma,1.0,0.0,H,1753.6,1531.56
587,2008-04-23,Barcelona,Manchester United,0.0,0.0,D,1675.48,1751.88
588,2008-04-29,Manchester United,Barcelona,1.0,0.0,H,1764.92,1662.44
590,2007-09-18,Chelsea,Rosenborg,1.0,1.0,D,1637.88,1510.32
591,2007-10-03,Valencia,Chelsea,1.0,2.0,A,1506.44,1654.16
592,2007-10-24,Chelsea,Schalke 04,2.0,0.0,H,1662.0,1451.32
593,2007-11-06,Schalke 04,Chelsea,0.0,0.0,D,1459.96,1653.36
594,2007-11-28,Rosenborg,Chelsea,0.0,4.0,A,1495.56,1668.12
595,2007-12-11,Chelsea,Valencia,0.0,0.0,D,1657.24,1517.32
596,2008-02-19,Olympiacos,Chelsea,0.0,0.0,D,1523.96,1652.28
597,2008-03-05,Chelsea,Olympiacos,3.0,0.0,H,1662.84,1513.4
598,2008-04-02,Fenerbahçe,Chelsea,2.0,1.0,H,1493.16,1634.8
599,2008-04-08,Chelsea,Fenerbahçe,2.0,0.0,H,1644.76,1483.2
600,2008-04-22,Liverpool,Chelsea,1.0,1.0,D,1628.08,1646.8
601,2008-04-30,Chelsea,Liverpool,3.0,2.0,H,1662.88,1612.0
603,2007-08-15,Sparta Prague,Arsenal,0.0,2.0,A,1482.32,1608.16
604,2007-08-29,Arsenal,Sparta Prague,3.0,0.0,H,1618.84,1471.64
605,2007-09-19,Arsenal,Sevilla,3.0,0.0,H,1629.04,1472.36
606,2007-10-02,Steaua,Arsenal,0.0,1.0,A,1437.68,1641.96
607,2007-10-23,Arsenal,Slavia Prague,7.0,0.0,H,1651.92,1490.04
608,2007-11-07,Slavia Prague,Arsenal,0.0,0.0,D,1496.28,1645.68
609,2007-11-27,Sevilla,Arsenal,3.0,1.0,H,1499.16,1618.88
610,2007-12-12,Arsenal,Steaua,2.0,1.0,H,1627.24,1429.32
611,2008-02-20,Arsenal,Milan,0.0,0.0,D,1615.28,1449.56
612,2008-03-04,Milan,Arsenal,0.0,2.0,A,1436.0,1628.84
613,2008-04-02,Arsenal,Liverpool,1.0,1.0,D,1625.04,1615.8
614,2008-04-08,Liverpool,Arsenal,4.0,2.0,H,1633.48,1607.36
615,2007-08-15,Toulouse,Liverpool,0.0,1.0,A,1484.72,1648.76
616,2007-08-28,Liverpool,Toulouse,4.0,0.0,H,1657.8,1475.68
617,2007-09-18,Porto,Liverpool,1.0,1.0,D,1480.84,1650.44
618,2007-10-03,Liverpool,Marseille,0.0,1.0,A,1616.92,1447.88
619,2007-10-24,Beşiktaş,Liverpool,2.0,1.0,H,1525.04,1593.2
620,2007-11-06,Liverpool,Beşiktaş,8.0,0.0,H,1606.64,1511.6
621,2007-11-28,Liverpool,Porto,4.0,1.0,H,1617.32,1470.16
622,2007-12-11,Marseille,Liverpool,0.0,4.0,A,1434.48,1630.72
623,2008-02-19,Liverpool,Internazionale,2.0,0.0,H,1643.92,1544.16
624,2008-03-11,Internazionale,Liverpool,0.0,1.0,A,1527.0,1661.08
629,2006-09-13,Manchester United,Celtic,3.0,2.0,H,1770.24,1483.32
630,2006-09-26,Benfica,Manchester United,0.0,1.0,A,1437.84,1777.04
631,2006-10-17,Manchester United,FC Copenhagen,3.0,0.0,H,1781.88,1477.72
632,2006-11-01,FC Copenhagen,Manchester United,1.0,0.0,H,1510.2,1749.4
633,2006-11-21,Celtic,Manchester United,1.0,0.0,H,1514.36,1718.36
634,2006-12-06,Manchester United,Benfica,3.0,1.0,H,1723.56,1432.64
635,2007-02-20,Lille,Manchester United,0.0,1.0,A,1437.84,1732.08
636,2007-03-07,Manchester United,Lille,1.0,0.0,H,1736.92,1433.0
637,2007-04-04,Roma,Manchester United,2.0,1.0,H,1559.96,1708.52
638,2007-04-10,Manchester United,Roma,7.0,1.0,H,1718.2,1550.28
639,2007-04-24,Manchester United,Milan,3.0,2.0,H,1723.36,1430.84
640,2007-05-02,Milan,Manchester United,3.0,0.0,H,1462.92,1691.28
641,2006-09-12,Chelsea,Werder Bremen,2.0,0.0,H,1671.36,1476.44
642,2006-09-27,Levski Sofia,Chelsea,1.0,3.0,A,1486.72,1684.64
643,2006-10-18,Chelsea,Barcelona,1.0,0.0,H,1700.56,1646.52
644,2006-10-31,Barcelona,Chelsea,2.0,2.0,D,1646.76,1700.32
645,2006-11-22,Werder Bremen,Chelsea,1.0,0.0,H,1505.68,1671.08
646,2006-12-05,Chelsea,Levski Sofia,2.0,0.0,H,1679.32,1478.48
647,2007-02-21,Porto,Chelsea,1.0,1.0,D,1478.72,1670.76
648,2007-03-06,Chelsea,Porto,2.0,1.0,H,1678.72,1470.76
649,2007-04-04,Chelsea,Valencia,1.0,1.0,D,1667.84,1528.2
650,2007-04-10,Valencia,Chelsea,1.0,2.0,A,1513.24,1682.8
651,2007-04-25,Chelsea,Liverpool,1.0,0.0,H,1698.72,1645.16
652,2007-05-01,Liverpool,Chelsea,1.0,0.0,H,1665.36,1678.52
653,2006-08-09,Liverpool,Maccabi Haifa,2.0,1.0,H,1674.32,1491.04
654,2006-08-22,Maccabi Haifa,Liverpool,1.0,1.0,D,1498.36,1667.0
655,2006-09-12,PSV,Liverpool,0.0,0.0,D,1482.2,1659.24
656,2006-09-27,Liverpool,Galatasaray,3.0,2.0,H,1667.44,1465.6
657,2006-10-18,Bordeaux,Liverpool,0.0,1.0,A,1481.0,1680.64
658,2006-10-31,Liverpool,Bordeaux,3.0,0.0,H,1688.32,1473.32
659,2006-11-22,Liverpool,PSV,2.0,0.0,H,1695.76,1474.76
660,2006-12-05,Galatasaray,Liverpool,3.0,2.0,H,1495.12,1666.24
661,2007-02-21,Barcelona,Liverpool,1.0,2.0,A,1625.0,1688.0
662,2007-03-06,Liverpool,Barcelona,0.0,1.0,A,1661.72,1651.28
663,2007-04-03,PSV,Liverpool,0.0,3.0,A,1462.24,1674.24
664,2007-04-11,Liverpool,PSV,1.0,0.0,H,1681.48,1455.0
668,2006-08-08,Dinamo Zagreb,Arsenal,0.0,3.0,A,1469.4,1623.28
669,2006-08-23,Arsenal,Dinamo Zagreb,2.0,1.0,H,1632.72,1459.96
670,2006-09-13,Hamburger SV,Arsenal,1.0,2.0,A,1484.68,1648.04
671,2006-09-26,Arsenal,Porto,2.0,0.0,H,1656.56,1462.24
672,2006-10-17,CSKA Moscow,Arsenal,1.0,0.0,H,1469.6,1627.68
673,2006-11-01,Arsenal,CSKA Moscow,0.0,0.0,D,1616.96,1480.32
674,2006-11-21,Arsenal,Hamburger SV,3.0,1.0,H,1627.32,1474.32
675,2006-12-06,Porto,Arsenal,0.0,0.0,D,1468.64,1620.92
676,2007-02-20,PSV,Arsenal,1.0,0.0,H,1481.44,1594.48
677,2007-03-07,Arsenal,PSV,1.0,1.0,D,1585.72,1490.2
678,2005-09-13,Chelsea,Anderlecht,1.0,0.0,H,1686.4,1476.36
679,2005-09-28,Liverpool,Chelsea,0.0,0.0,D,1678.88,1689.0
680,2005-10-19,Chelsea,Betis,4.0,0.0,H,1697.08,1491.92
681,2005-11-01,Betis,Chelsea,1.0,0.0,H,1520.32,1668.68
682,2005-11-23,Anderlecht,Chelsea,0.0,2.0,A,1464.12,1680.92
683,2005-12-06,Chelsea,Liverpool,0.0,0.0,D,1677.96,1681.84
684,2006-02-22,Chelsea,Barcelona,1.0,2.0,A,1653.6,1675.64
685,2006-03-07,Barcelona,Chelsea,1.0,1.0,D,1671.56,1657.68
686,2005-08-09,Manchester United,Debrecen,3.0,0.0,H,1698.16,1461.0
687,2005-08-24,Debrecen,Manchester United,0.0,3.0,A,1450.84,1708.32
688,2005-09-14,Villarreal,Manchester United,0.0,0.0,D,1439.16,1696.68
689,2005-09-27,Manchester United,Benfica,2.0,1.0,H,1702.32,1427.0
690,2005-10-18,Manchester United,Lille,0.0,0.0,D,1687.8,1447.52
691,2005-11-02,Lille,Manchester United,1.0,0.0,H,1477.48,1657.84
692,2005-11-22,Manchester United,Villarreal,0.0,0.0,D,1644.88,1452.12
693,2005-12-07,Benfica,Manchester United,2.0,1.0,H,1455.96,1615.92
694,2005-07-13,Liverpool,The New Saints,3.0,0.0,H,1690.16,1491.68
695,2005-07-19,The New Saints,Liverpool,0.0,3.0,A,1479.76,1702.08
696,2005-07-26,FBK Kaunas,Liverpool,1.0,3.0,A,1488.24,1713.84
697,2005-08-02,Liverpool,FBK Kaunas,2.0,0.0,H,1720.64,1481.44
698,2005-08-10,CSKA Sofia,Liverpool,1.0,3.0,A,1489.12,1731.52
699,2005-08-23,Liverpool,CSKA Sofia,0.0,1.0,A,1697.8,1522.84
700,2005-09-13,Betis,Liverpool,1.0,2.0,A,1507.36,1710.76
702,2005-10-19,Anderlecht,Liverpool,0.0,1.0,A,1454.36,1720.52
